category,pearson,data1_ratio,data2_ratio,Data Count,category1,new category,Apearson,Adata1_ratio,Adata2_ratio
38:40D-3,0.656953881772703,0.00571536217495042,0.00585834507486818,79964,D-3,38:40D-3,0.64792654020372,0.00642628453046358,0.00656321585106019
39:41D-3,0.266297360507718,0.00060288971712384,0.000606577837930221,79964,D-3,38:40D-3,0.64792654020372,0.00642628453046358,0.00656321585106019
40:42D-3,0.201779370123318,0.000108032638389295,9.82929382617914e-05,79964,D-3,38:40D-3,0.64792654020372,0.00642628453046358,0.00656321585106019
31:34D-4,0.862726553747408,0.000539239648554126,0.000533733954462085,79964,D-4,32:35D-4,0.886460737430653,0.00235457930648341,0.00232899919376666
32:35D-4,0.893481195039717,0.00181533965792928,0.00179526523930457,79964,D-4,32:35D-4,0.886460737430653,0.00235457930648341,0.00232899919376666
33:36D-4,0.906248437423126,0.00577169989829259,0.0057017163261628,79964,33:36D-4,33:36D-4,0.906248437423126,0.00577169989829259,0.0057017163261628
34:37D-4,0.934092250347958,0.0145178743818085,0.0141780396164851,79964,34:37D-4,34:37D-4,0.934092250347958,0.0145178743818085,0.0141780396164851
35:38D-4,0.931458652942841,0.00480414914867672,0.00455963604547946,79964,35:38D-4,35:38D-4,0.931458652942841,0.00480414914867672,0.00455963604547946
36:39D-4,0.886207884992757,0.0042982927509013,0.00414329734313423,79964,36:39D-4,36:39D-4,0.886207884992757,0.0042982927509013,0.00414329734313423
37:40D-4,0.793880824048429,0.00385780474198226,0.00376270703292794,79964,37:40D-4,37:40D-4,0.793880824048429,0.00385780474198226,0.00376270703292794
38:41D-4,0.733843739634996,0.00791215741379605,0.00812723877224143,79964,D-4,38:41D-4,0.729603479995086,0.00848022315983566,0.00870518180596255
39:42D-4,0.232586323868537,0.0004833139327586,0.000495866955228516,79964,D-4,38:41D-4,0.729603479995086,0.00848022315983566,0.00870518180596255
40:43D-4,0.108666865170654,8.47518132809864e-05,8.20760784925692e-05,79964,D-4,38:41D-4,0.729603479995086,0.00848022315983566,0.00870518180596255
30:34D-5,0.83790250123079,0.000416053331450006,0.000399426903154751,79964,D-5,31:35D-5,0.881196913500206,0.00187698084342833,0.00180590183446666
31:35D-5,0.890193675258079,0.00146092751197834,0.0014064749313119,79964,D-5,31:35D-5,0.881196913500206,0.00187698084342833,0.00180590183446666
32:36D-5,0.903902621201394,0.00431700348367273,0.00425391126632289,79964,32:36D-5,32:36D-5,0.903902621201394,0.00431700348367273,0.00425391126632289
33:37D-5,0.935904271678904,0.0111607799571489,0.0108140955237758,79964,33:37D-5,33:37D-5,0.935904271678904,0.0111607799571489,0.0108140955237758
34:38D-5,0.949932013940138,0.00355062486922658,0.00335853178017446,79964,34:38D-5,34:38D-5,0.949932013940138,0.00355062486922658,0.00335853178017446
35:39D-5,0.943348119241162,0.00416958693918725,0.00401006236582598,79964,35:39D-5,35:39D-5,0.943348119241162,0.00416958693918725,0.00401006236582598
36:40D-5,0.885333499761344,0.00399695999017062,0.00388655351031487,79964,36:40D-5,36:40D-5,0.885333499761344,0.00399695999017062,0.00388655351031487
37:41D-5,0.767101796546789,0.00474379771468338,0.00477951928983307,79964,37:41D-5,37:41D-5,0.767101796546789,0.00474379771468338,0.00477951928983307
38:42D-5,0.661351961826198,0.00652236175776814,0.00661037909524283,79964,D-5,38:42D-5,0.652499263787439,0.00704413812984087,0.0071323186438424
39:43D-5,0.152398712851316,0.000446804264762285,0.000447731283126358,79964,D-5,38:42D-5,0.652499263787439,0.00704413812984087,0.0071323186438424
40:44D-5,0.0850350294903814,7.49721073104195e-05,7.42082654732368e-05,79964,D-5,38:42D-5,0.652499263787439,0.00704413812984087,0.0071323186438424
29:34D-6,0.899607271654555,0.000525988166347412,0.000525009416133944,79964,D-6,30:35D-6,0.88752354049102,0.00207782075835534,0.00205880338767297
30:35D-6,0.88453873170205,0.00155183259200794,0.00153379397153905,79964,D-6,30:35D-6,0.88752354049102,0.00207782075835534,0.00205880338767297
31:36D-6,0.906520013706445,0.00459250625570483,0.00450510355401864,79964,31:36D-6,31:36D-6,0.906520013706445,0.00459250625570483,0.00450510355401864
32:37D-6,0.927090947462412,0.0110674605807125,0.0107323931697202,79964,32:37D-6,32:37D-6,0.927090947462412,0.0110674605807125,0.0107323931697202
33:38D-6,0.937742897976754,0.0035076609525435,0.00330932145845412,79964,33:38D-6,33:38D-6,0.937742897976754,0.0035076609525435,0.00330932145845412
34:39D-6,0.94742377121514,0.00308942466544111,0.00293262097538139,79964,34:39D-6,34:39D-6,0.94742377121514,0.00308942466544111,0.00293262097538139
35:40D-6,0.944618524750968,0.00354760902224039,0.00339757140969494,79964,35:40D-6,35:40D-6,0.944618524750968,0.00354760902224039,0.00339757140969494
36:41D-6,0.92379589491472,0.00475841497664172,0.00458670176868161,79964,D-6,36:41D-6,0.816757520564039,0.0149994849366654,0.0148540844902223
37:42D-6,0.787194565918601,0.00488878511152992,0.00489614459195882,79964,D-6,36:41D-6,0.816757520564039,0.0149994849366654,0.0148540844902223
38:43D-6,0.588760534592386,0.00498353079998806,0.00499381818657986,79964,D-6,36:41D-6,0.816757520564039,0.0149994849366654,0.0148540844902223
39:44D-6,0.122299976120477,0.000312528010322309,0.000322469893718243,79964,D-6,36:41D-6,0.816757520564039,0.0149994849366654,0.0148540844902223
40:45D-6,0.0678886854367872,5.62260381836518e-05,5.49500492841563e-05,79964,D-6,36:41D-6,0.816757520564039,0.0149994849366654,0.0148540844902223
28:34D-7,0.841498736766639,0.000369886721141954,0.000355972925033453,79964,D-7,29:35D-7,0.841176994553521,0.00151833646212091,0.00150092676186834
29:35D-7,0.841957962137667,0.00114844974097896,0.00114495383683489,79964,D-7,29:35D-7,0.841176994553521,0.00151833646212091,0.00150092676186834
30:36D-7,0.857050895103265,0.00350087234049261,0.00352002413357069,79964,30:36D-7,30:36D-7,0.857050895103265,0.00350087234049261,0.00352002413357069
31:37D-7,0.902269019792987,0.00850334553862122,0.00832300988758662,79964,31:37D-7,31:37D-7,0.902269019792987,0.00850334553862122,0.00832300988758662
32:38D-7,0.88936364216467,0.00218839682813672,0.00207883934714401,79964,32:38D-7,32:38D-7,0.88936364216467,0.00218839682813672,0.00207883934714401
33:39D-7,0.89026745909155,0.00179861092685495,0.00170693499957827,79964,33:39D-7,33:39D-7,0.89026745909155,0.00179861092685495,0.00170693499957827
34:40D-7,0.919467690092644,0.00155252660480365,0.00150203034320954,79964,34:40D-7,34:40D-7,0.919467690092644,0.00155252660480365,0.00150203034320954
35:41D-7,0.926351005992282,0.00221805146229801,0.0021045611983139,79964,35:41D-7,35:41D-7,0.926351005992282,0.00221805146229801,0.0021045611983139
36:42D-7,0.870816494196857,0.00332020182439551,0.00317125575807342,79964,D-7,36:42D-7,0.705501921585961,0.011113747061034,0.0109228204405435
37:43D-7,0.708998510569967,0.00300355683881396,0.00294243404222464,79964,D-7,36:42D-7,0.705501921585961,0.011113747061034,0.0109228204405435
38:44D-7,0.445188016293103,0.0044833704636146,0.00450580598435076,79964,D-7,36:42D-7,0.705501921585961,0.011113747061034,0.0109228204405435
39:45D-7,0.108975109896663,0.000260440799715675,0.000259270628264519,79964,D-7,36:42D-7,0.705501921585961,0.011113747061034,0.0109228204405435
40:46D-7,0.0646820887593507,4.61771344942696e-05,4.40540276304343e-05,79964,D-7,36:42D-7,0.705501921585961,0.011113747061034,0.0109228204405435
27:34D-8,0.668359195208743,0.000274397377288806,0.000268156287773756,79964,D-8,29:35D-7,0.827032703340008,0.0041846964579799,0.00411473535381895
28:35D-8,0.777197376513198,0.000926102445858485,0.000923000314885493,79964,D-8,29:35D-7,0.827032703340008,0.0041846964579799,0.00411473535381895
29:36D-8,0.850512540304821,0.00298419663483263,0.00292357875115972,79964,D-8,29:35D-7,0.827032703340008,0.0041846964579799,0.00411473535381895
30:37D-8,0.887441859931062,0.00744841228879623,0.00734240853079681,79964,30:37D-8,30:37D-8,0.887441859931062,0.00744841228879623,0.00734240853079681
31:38D-8,0.863599157660376,0.00175175158466738,0.00168118251632912,79964,31:38D-8,31:38D-8,0.863599157660376,0.00175175158466738,0.00168118251632912
32:39D-8,0.85699565909893,0.00123227321341299,0.00117473804085741,79964,32:39D-8,32:39D-8,0.85699565909893,0.00123227321341299,0.00117473804085741
33:40D-8,0.901777045193711,0.0010982040099836,0.00104173178162642,79964,33:40D-8,33:40D-8,0.901777045193711,0.0010982040099836,0.00104173178162642
34:41D-8,0.919082219616475,0.00144910239419124,0.001369334526944,79964,34:41D-8,34:41D-8,0.919082219616475,0.00144910239419124,0.001369334526944
35:42D-8,0.903860899885368,0.00236068643444653,0.00225302939821339,79964,D-8,35:42D-8,0.739786493044827,0.0115208597980003,0.011305196087285
36:43D-8,0.811882519434731,0.00258630639378256,0.00248677129959741,79964,D-8,35:42D-8,0.739786493044827,0.0115208597980003,0.011305196087285
37:44D-8,0.668020441458004,0.00251949464336006,0.00248619356498517,79964,D-8,35:42D-8,0.739786493044827,0.0115208597980003,0.011305196087285
38:45D-8,0.405746617477956,0.00380608815530495,0.00382791719367275,79964,D-8,35:42D-8,0.739786493044827,0.0115208597980003,0.011305196087285
39:46D-8,0.0822297438340097,0.000208118751771028,0.000210907791009693,79964,D-8,35:42D-8,0.739786493044827,0.0115208597980003,0.011305196087285
40:47D-8,0.0567572190979676,4.01654193351895e-05,4.03768398067581e-05,79964,D-8,35:42D-8,0.739786493044827,0.0115208597980003,0.011305196087285
26:34D-9,0.866187599238581,0.00031473504837198,0.000319378236806529,79964,D-9,27:35D-9,0.867987564587784,0.00135893185850064,0.00135766439141987
27:35D-9,0.869600656611966,0.00104419681012866,0.00103828615461334,79964,D-9,27:35D-9,0.867987564587784,0.00135893185850064,0.00135766439141987
28:36D-9,0.892256378890649,0.0028140795168396,0.00278448407754615,79964,28:36D-9,28:36D-9,0.892256378890649,0.0028140795168396,0.00278448407754615
29:37D-9,0.901949364892846,0.00676620308391287,0.00664759905781265,79964,29:37D-9,29:37D-9,0.901949364892846,0.00676620308391287,0.00664759905781265
30:38D-9,0.880309715124465,0.00220282051451978,0.00211105392927577,79964,30:38D-9,30:38D-9,0.880309715124465,0.00220282051451978,0.00211105392927577
31:39D-9,0.870575115581847,0.00137658474988182,0.00130537016899171,79964,31:39D-9,31:39D-9,0.870575115581847,0.00137658474988182,0.00130537016899171
32:40D-9,0.901170863308182,0.00109195794026717,0.00104545304754744,79964,32:40D-9,32:40D-9,0.901170863308182,0.00109195794026717,0.00104545304754744
33:41D-9,0.930419515958014,0.00138157017217424,0.00131958830479124,79964,33:41D-9,33:41D-9,0.930419515958014,0.00138157017217424,0.00131958830479124
34:42D-9,0.916943338137415,0.00180252489541189,0.00167319390648122,79964,34:42D-9,34:42D-9,0.916943338137415,0.00180252489541189,0.00167319390648122
35:43D-9,0.858641799164108,0.00248243546719785,0.00241040343382991,79964,D-9,35:43D-9,0.716055378332052,0.0100576401628209,0.00988832980259289
36:44D-9,0.820175846361989,0.00245901093936483,0.00238241662439545,79964,D-9,35:43D-9,0.716055378332052,0.0100576401628209,0.00988832980259289
37:45D-9,0.636515890606129,0.00218963714643889,0.00215772673132914,79964,D-9,35:43D-9,0.716055378332052,0.0100576401628209,0.00988832980259289
38:46D-9,0.333140786968708,0.00270848416387838,0.00272691169816676,79964,D-9,35:43D-9,0.716055378332052,0.0100576401628209,0.00988832980259289
39:47D-9,0.063777107824195,0.000185965543995105,0.000178944816196181,79964,D-9,35:43D-9,0.716055378332052,0.0100576401628209,0.00988832980259289
40:48D-9,0.0366786259904617,3.21069019458221e-05,3.19264986755631e-05,79964,D-9,35:43D-9,0.716055378332052,0.0100576401628209,0.00988832980259289
25:34D-10,0.706045491967072,0.000191221077649519,0.00018795935776577,79964,D-10,27:36D-10,0.810162110804295,0.00294807236420714,0.00289789022752927
26:35D-10,0.794635502874472,0.000676050450888653,0.000667062285884819,79964,D-10,27:36D-10,0.810162110804295,0.00294807236420714,0.00289789022752927
27:36D-10,0.824249594637095,0.00208080083566896,0.00204286858387872,79964,D-10,27:36D-10,0.810162110804295,0.00294807236420714,0.00289789022752927
28:37D-10,0.86691794360902,0.00496558654725986,0.00482653901857118,79964,28:37D-10,28:37D-10,0.86691794360902,0.00496558654725986,0.00482653901857118
29:38D-10,0.846392684762044,0.00168181338391101,0.00163335651886821,79964,29:38D-10,29:38D-10,0.846392684762044,0.00168181338391101,0.00163335651886821
30:39D-10,0.773395884869411,0.0010831308632898,0.00105091163857569,79964,30:39D-10,30:39D-10,0.773395884869411,0.0010831308632898,0.00105091163857569
31:40D-10,0.835044780275269,0.00081755195663607,0.000770856440737331,79964,31:40D-10,31:40D-10,0.835044780275269,0.00081755195663607,0.000770856440737331
32:41D-10,0.88428470245902,0.00100196269316906,0.000958454875572811,79964,32:41D-10,32:41D-10,0.88428470245902,0.00100196269316906,0.000958454875572811
33:42D-10,0.887186991781795,0.00136867210059355,0.00131206482274579,79964,33:42D-10,33:42D-10,0.887186991781795,0.00136867210059355,0.00131206482274579
34:43D-10,0.862553667289793,0.00128151797150174,0.00124957690255782,79964,D-10,34:43D-10,0.712226169673008,0.00898332648776886,0.00882655701738405
